"age","created_timestamp","kidsarc_response_id","participant_fk","itemid","A","B","C","D","response","correct","saveitem_timestamp","rt"
"5","2023-12-10 10:57:25","1296","4922","2","700000000","700000700","770000000","770000770","700000700","0","2023-12-10 11:00:38","2147483647"
"5","2023-12-10 10:57:25","1297","4922","3","040040040","060060060","000444000","000666000","050030030","0","2023-12-10 11:00:58","2147483647"
"9","2023-12-10 10:58:06","1298","4924","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020302020200020202000200","0","2023-12-10 11:00:59","34201"
"5","2023-12-10 10:57:25","1299","4922","4","400400000","000400400","404404000","000404404","505505000","0","2023-12-10 11:01:23","2147483647"
"5","2023-12-10 10:57:25","1300","4922","5","700770000","770700000","700700770","777700000","770000700","0","2023-12-10 11:01:39","2147483647"
"5","2023-12-10 10:57:25","1301","4922","6","110005005","330007007","050050011","070070033","770000700","0","2023-12-10 11:01:43","2147483647"
"5","2023-12-10 10:57:25","1302","4922","7","110000000","111000000","000102102","102102102","770000700","0","2023-12-10 11:01:46","2147483647"
"5","2023-12-10 10:57:25","1303","4922","8","330000000","000333000","330440000","000333444","770000700","0","2023-12-10 11:01:48","2147483647"
"5","2023-12-10 10:57:25","1304","4922","8","330000000","000333000","330440000","000333444","770000700","0","2023-12-10 11:01:48","2147483647"
"9","2023-12-10 10:58:06","1305","4924","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","4444460000555002200033330","0","2023-12-10 11:02:42","103091"
"9","2023-12-10 10:58:06","1306","4924","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-10 11:03:03","20079"
"6","2023-12-10 11:02:13","1307","4931","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 11:03:15","2147483647"
"9","2023-12-10 10:58:06","1308","4924","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 11:03:22","18917"
"6","2023-12-10 11:02:13","1309","4931","2","700000000","700000700","770000000","770000770","700000700","0","2023-12-10 11:03:33","2147483647"
"6","2023-12-10 11:02:13","1310","4931","3","040040040","060060060","000444000","000666000","000111000","0","2023-12-10 11:03:47","2147483647"
"6","2023-12-10 11:02:13","1311","4931","4","400400000","000400400","404404000","000404404","000000000","0","2023-12-10 11:03:49","2147483647"
"6","2023-12-10 11:02:13","1312","4931","5","700770000","770700000","700700770","777700000","001001011","0","2023-12-10 11:04:19","2147483647"
"9","2023-12-10 10:58:06","1313","4924","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 11:04:20","58265"
"9","2023-12-10 10:58:06","1314","4924","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060000000606000000","0","2023-12-10 11:04:32","11690"
"6","2023-12-10 11:02:13","1315","4931","6","110005005","330007007","050050011","070070033","050050011","0","2023-12-10 11:05:12","2147483647"
"6","2023-12-10 11:02:13","1316","4931","7","110000000","111000000","000102102","102102102","000102102","0","2023-12-10 11:05:32","2147483647"
"6","2023-12-10 11:02:13","1317","4931","8","330000000","000333000","330440000","000333444","440330000","0","2023-12-10 11:05:53","2147483647"
"7","2023-12-10 11:06:30","1318","4935","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 11:07:37","2147483647"
"7","2023-12-10 11:06:30","1319","4935","2","700000000","700000700","770000000","770000770","700000000","0","2023-12-10 11:07:51","2147483647"
"7","2023-12-10 11:06:30","1320","4935","3","040040040","060060060","000444000","000666000","000444000","0","2023-12-10 11:08:18","2147483647"
"7","2023-12-10 11:06:30","1321","4935","4","400400000","000400400","404404000","000404404","400404004","0","2023-12-10 11:08:38","2147483647"
"7","2023-12-10 11:06:30","1322","4935","5","700770000","770700000","700700770","777700000","770070070","0","2023-12-10 11:08:53","2147483647"
"7","2023-12-10 11:06:30","1323","4935","6","110005005","330007007","050050011","070070033","010010550","0","2023-12-10 11:09:18","2147483647"
"7","2023-12-10 11:06:30","1324","4935","7","110000000","111000000","000102102","102102102","000000102","0","2023-12-10 11:09:35","2147483647"
"7","2023-12-10 11:06:30","1325","4935","8","330000000","000333000","330440000","000333444","333444000","0","2023-12-10 11:09:53","2147483647"
"11","2023-12-10 11:11:49","1326","4943","1","000220220","000000200","000110110","000000100","000110110","0","2023-12-10 11:12:28","2147483647"
"11","2023-12-10 11:11:49","1327","4943","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 11:12:39","2147483647"
"11","2023-12-10 11:11:49","1328","4943","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 11:12:51","2147483647"
"11","2023-12-10 11:11:49","1329","4943","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 11:13:14","2147483647"
"11","2023-12-10 11:11:49","1330","4943","5","700770000","770700000","700700770","777700000","777700000","1","2023-12-10 11:13:41","2147483647"
"12","2023-12-10 11:11:41","1331","4942","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 11:14:04","101951"
"11","2023-12-10 11:11:49","1332","4943","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-10 11:14:08","2147483647"
"11","2023-12-10 11:11:49","1333","4943","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 11:14:25","2147483647"
"11","2023-12-10 11:11:49","1334","4943","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 11:14:37","2147483647"
"12","2023-12-10 11:11:41","1335","4942","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5500000500005005500000000","0","2023-12-10 11:14:41","36815"
"12","2023-12-10 11:11:41","1336","4942","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 11:15:35","54087"
"12","2023-12-10 11:11:41","1337","4942","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 11:16:02","26775"
"12","2023-12-10 11:11:41","1338","4942","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-10 11:16:43","40482"
"12","2023-12-10 11:11:41","1339","4942","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 11:17:12","29432"
"12","2023-12-10 11:11:41","1340","4942","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 11:17:47","34799"
"12","2023-12-10 11:11:41","1341","4942","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060060600666000000","0","2023-12-10 11:18:16","27707"
"6","2023-12-10 11:18:51","1342","4953","1","000220220","000000200","000110110","000000100","000000110","0","2023-12-10 11:20:16","2147483647"
"6","2023-12-10 11:18:51","1343","4953","2","700000000","700000700","770000000","770000770","707000000","0","2023-12-10 11:20:34","2147483647"
"6","2023-12-10 11:18:51","1344","4953","3","040040040","060060060","000444000","000666000","050050050","0","2023-12-10 11:20:46","2147483647"
"6","2023-12-10 11:18:51","1345","4953","4","400400000","000400400","404404000","000404404","440404000","0","2023-12-10 11:20:58","2147483647"
"6","2023-12-10 11:18:51","1346","4953","5","700770000","770700000","700700770","777700000","700070707","0","2023-12-10 11:21:11","2147483647"
"6","2023-12-10 11:18:51","1347","4953","6","110005005","330007007","050050011","070070033","555100100","0","2023-12-10 11:21:27","2147483647"
"6","2023-12-10 11:18:51","1348","4953","7","110000000","111000000","000102102","102102102","112002000","0","2023-12-10 11:21:39","2147483647"
"6","2023-12-10 11:18:51","1349","4953","8","330000000","000333000","330440000","000333444","304030400","0","2023-12-10 11:21:50","2147483647"
"10","2023-12-10 11:20:46","1350","4955","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-10 11:22:35","42846"
"10","2023-12-10 11:20:46","1351","4955","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-10 11:23:05","30632"
"8","2023-12-10 11:22:26","1352","4957","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 11:23:08","2147483647"
"8","2023-12-10 11:22:26","1353","4957","2","700000000","700000700","770000000","770000770","700000700","0","2023-12-10 11:23:24","2147483647"
"10","2023-12-10 11:20:46","1354","4955","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-10 11:23:26","20385"
"8","2023-12-10 11:22:26","1355","4957","3","040040040","060060060","000444000","000666000","040040040","0","2023-12-10 11:23:31","2147483647"
"8","2023-12-10 11:22:26","1356","4957","4","400400000","000400400","404404000","000404404","000400400","0","2023-12-10 11:23:36","2147483647"
"8","2023-12-10 11:22:26","1357","4957","5","700770000","770700000","700700770","777700000","770700000","0","2023-12-10 11:23:41","2147483647"
"10","2023-12-10 11:20:46","1358","4955","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-10 11:23:51","24727"
"8","2023-12-10 11:22:26","1359","4957","6","110005005","330007007","050050011","070070033","330007007","0","2023-12-10 11:23:51","2147483647"
"8","2023-12-10 11:22:26","1360","4957","7","110000000","111000000","000102102","102102102","111000000","0","2023-12-10 11:23:57","2147483647"
"8","2023-12-10 11:22:26","1361","4957","8","330000000","000333000","330440000","000333444","000333000","0","2023-12-10 11:24:03","2147483647"
"10","2023-12-10 11:20:46","1362","4955","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-10 11:24:08","17495"
"10","2023-12-10 11:20:46","1363","4955","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-10 11:24:25","16308"
"10","2023-12-10 11:20:46","1364","4955","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-10 11:24:52","26669"
"10","2023-12-10 11:20:46","1365","4955","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000600060600060000000","1","2023-12-10 11:25:03","11433"
"7","2023-12-10 11:24:48","1366","4961","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-10 11:25:30","2147483647"
"7","2023-12-10 11:24:48","1367","4961","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-10 11:25:44","2147483647"
"7","2023-12-10 11:24:48","1368","4961","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-10 11:25:53","2147483647"
"7","2023-12-10 11:24:48","1369","4961","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-10 11:26:07","2147483647"
"7","2023-12-10 11:24:48","1370","4961","5","700770000","770700000","700700770","777700000","770700700","0","2023-12-10 11:26:16","2147483647"
"7","2023-12-10 11:24:48","1371","4961","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-10 11:26:34","2147483647"
"7","2023-12-10 11:24:48","1372","4961","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-10 11:26:44","2147483647"
"7","2023-12-10 11:24:48","1373","4961","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-10 11:26:56","2147483647"
"8","2023-12-10 11:26:50","1374","4962","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0000000000000000000000000","0","2023-12-10 11:27:11","1053"
"8","2023-12-10 11:26:50","1375","4962","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","0000000000000000000000000","0","2023-12-10 11:27:12","949"
"8","2023-12-10 11:26:50","1376","4962","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0000000000000000000000000","0","2023-12-10 11:27:13","935"
